user_id,movie_id,rating
u878,m406,7
u713,m406,7
u811,m406,8
u775,m406,7
u746,m406,6
u293,m406,5
u583,m406,4
u197,m406,4
u887,m406,8
u442,m406,3
u723,m406,7
u749,m406,7
u886,m406,8
u771,m406,7
u854,m406,6
u664,m406,5
u179,m406,4
u765,m406,4
u810,m406,8
u828,m406,3
u751,m406,7
u731,m406,7
u858,m406,6
u953,m406,5
u652,m406,5
u889,m406,6
u705,m406,6
u760,m406,6
u637,m406,5
u261,m407,7
u175,m407,5
u582,m407,6
u496,m407,6
u386,m407,9
u1062,m407,4
u286,m407,8
u362,m407,6
u115,m407,8
u660,m407,7
u311,m407,7
u862,m407,5
u283,m407,6
u462,m407,6
u198,m407,9
u555,m407,4
u332,m407,8
u62,m407,6
u662,m407,8
u772,m407,7
u474,m407,7
u257,m407,5
u292,m407,6
u397,m407,6
u957,m407,9
u493,m407,4
u1075,m407,8
u845,m407,6
u330,m407,8
u334,m407,7
u621,m407,7
u711,m407,5
u670,m407,6
u279,m407,6
u626,m407,9
u152,m407,4
u639,m407,8
u357,m407,6
u613,m407,8
u88,m407,7
u659,m407,7
u363,m407,5
u549,m407,6
u396,m407,6
u813,m407,9
u117,m407,4
u585,m407,8
u278,m407,6
u634,m407,8
u648,m407,7
u507,m407,7
u869,m408,7
u679,m408,3
u248,m408,3
u733,m408,5
u760,m408,4
u920,m408,4
u538,m408,8
u508,m408,3
u939,m408,7
u902,m408,7
u484,m408,7
u521,m408,3
u365,m408,3
u30,m408,5
u301,m408,4
u504,m408,4
u918,m408,8
u668,m408,3
u476,m408,7
u57,m408,7
u212,m408,7
u605,m408,3
u540,m408,3
u728,m408,5
u183,m408,4
u865,m408,4
u91,m408,8
u232,m408,3
u256,m408,7
u799,m408,7
u610,m408,5
u949,m408,5
u690,m409,8
u167,m409,5
u479,m409,8
u956,m409,3
u395,m409,9
u218,m409,10
u275,m409,8
u5,m409,8
u628,m409,10
u682,m409,8
u562,m409,8
u1006,m409,5
u372,m409,8
u1005,m409,3
u9,m409,9
u262,m409,10
u337,m409,8
u678,m409,8
u810,m409,10
u695,m409,8
u591,m409,8
u146,m409,5
u589,m409,8
u894,m409,3
u302,m409,9
u260,m409,10
u371,m409,8
u671,m409,8
u266,m409,10
u938,m409,8
u26,m409,8
u1018,m409,5
u344,m409,8
u506,m409,3
u327,m409,9
u674,m409,10
u1083,m409,8
u256,m409,8
u1069,m409,10
u370,m409,8
u588,m409,8
u402,m409,5
u709,m409,8
u969,m409,3
u849,m409,9
u160,m409,10
u480,m409,8
u384,m409,8
u738,m409,10
u619,m409,8
u747,m409,8
u760,m409,5
u531,m409,8
u819,m409,3
u539,m409,9
u411,m409,10
u376,m409,8
u272,m409,8
u637,m409,10
u656,m409,8
u857,m409,8
u221,m409,8
u499,m409,7
u869,m409,7
u345,m409,8
u359,m409,7
u698,m409,7
u247,m410,8
u857,m410,5
u198,m410,8
u209,m410,3
u196,m410,9
u96,m410,10
u65,m410,8
u169,m410,8
u115,m410,10
u2,m410,9
u32,m410,8
u92,m410,5
u161,m410,8
u349,m410,3
u9,m410,9
u72,m410,10
u144,m410,8
u4,m410,8
u415,m410,10
u108,m410,9
u24,m410,8
u628,m410,5
u188,m410,8
u172,m410,3
u141,m410,9
u187,m410,10
u85,m410,8
u37,m410,8
u122,m410,10
u712,m410,9
u73,m410,8
u380,m410,5
u71,m410,8
u910,m410,3
u91,m410,9
u351,m410,10
u109,m410,8
u74,m410,8
u661,m410,10
u153,m410,9
u47,m410,8
u555,m410,5
u143,m410,8
u749,m410,3
u157,m410,9
u8,m410,10
u162,m410,8
u259,m410,8
u53,m410,10
u33,m410,9
u184,m410,8
u984,m410,5
u27,m410,8
u911,m410,3
u177,m410,9
u783,m410,10
u183,m410,8
u414,m410,8
u25,m410,10
u130,m410,9
u77,m410,8
u21,m410,5
u57,m410,8
u1018,m410,3
u744,m410,9
u16,m410,10
u185,m410,8
u668,m410,8
u148,m410,10
u430,m410,9
u176,m410,8
u1048,m410,5
u482,m410,8
u675,m410,3
u865,m410,9
u105,m410,10
u1055,m410,8
u123,m410,8
u15,m410,10
u50,m410,9
u149,m410,8
u725,m410,5
u178,m410,8
u519,m410,3
u45,m410,9
u809,m410,10
u89,m410,8
u134,m410,8
u685,m410,10
u17,m410,9
u107,m410,8
u98,m410,5
u95,m410,8
u35,m410,3
u284,m410,9
u5,m410,10
u193,m410,8
u1002,m410,8
u44,m410,10
u158,m410,9
u13,m410,8
u758,m410,5
u86,m410,8
u313,m410,3
u30,m410,9
u139,m410,10
u295,m410,8
u60,m410,8
u66,m410,10
u36,m410,9
u160,m410,8
u218,m410,5
u125,m410,8
u892,m410,3
u591,m410,9
u64,m410,10
u142,m410,8
u118,m410,8
u31,m410,10
u179,m410,9
u68,m410,8
u271,m410,5
u43,m410,8
u244,m410,3
u194,m410,9
u189,m410,10
u23,m410,8
u167,m410,8
u120,m410,10
u317,m410,9
u46,m410,8
u146,m410,8
u133,m410,8
u154,m410,7
u129,m410,8
u82,m410,8
u869,m410,8
u1019,m411,7
u445,m411,5
u747,m411,7
u841,m411,6
u744,m411,9
u1035,m411,6
u801,m411,8
u812,m411,8
u881,m411,10
u763,m411,7
u180,m411,7
u641,m411,5
u719,m411,7
u717,m411,6
u880,m411,9
u82,m411,6
u795,m411,8
u829,m411,8
u800,m411,10
u697,m411,7
u734,m411,7
u1062,m411,5
u883,m411,7
u861,m411,6
u732,m411,9
u894,m411,6
u831,m411,8
u753,m411,8
u729,m411,10
u778,m411,7
u759,m411,7
u254,m411,5
u540,m411,7
u748,m411,6
u705,m411,9
u724,m411,6
u843,m411,8
u722,m411,8
u780,m411,10
u806,m411,7
u807,m411,7
u52,m411,5
u848,m411,7
u754,m411,6
u783,m411,9
u210,m411,6
u241,m411,8
u789,m411,8
u849,m411,10
u802,m411,7
u808,m411,7
u623,m411,5
u845,m411,7
u879,m411,6
u227,m411,9
u706,m411,6
u828,m411,8
u895,m411,8
u590,m411,10
u245,m411,7
u1079,m411,7
u899,m411,5
u827,m411,7
u844,m411,6
u731,m411,9
u818,m411,6
u903,m411,8
u746,m411,8
u813,m411,10
u714,m411,7
u155,m411,7
u366,m411,5
u751,m411,7
u730,m411,6
u853,m411,9
u837,m411,6
u749,m411,8
u728,m411,8
u775,m411,10
u626,m411,7
u394,m411,7
u671,m411,5
u870,m411,7
u305,m411,6
u1078,m411,9
u811,m411,6
u834,m411,8
u978,m411,8
u637,m411,10
u824,m411,7
u726,m411,7
u169,m411,5
u725,m411,7
u890,m411,6
u708,m411,9
u723,m411,6
u825,m411,8
u868,m411,8
u892,m411,10
u856,m411,7
u859,m411,7
u447,m411,5
u31,m411,7
u798,m411,6
u984,m411,9
u893,m411,6
u713,m411,8
u712,m411,8
u888,m411,10
u702,m411,7
u764,m411,7
u635,m411,5
u805,m411,7
u733,m411,6
u963,m411,9
u777,m411,6
u742,m411,8
u887,m411,8
u830,m411,10
u673,m411,7
u306,m411,7
u467,m411,5
u882,m411,7
u972,m411,6
u878,m411,9
u863,m411,6
u771,m411,8
u710,m411,8
u910,m411,10
u701,m411,7
u792,m411,7
u852,m411,5
u794,m411,7
u720,m411,6
u877,m411,9
u418,m411,6
u636,m411,8
u1000,m411,8
u527,m411,10
u846,m411,7
u810,m411,8
u170,m411,7
u755,m411,7
u756,m411,7
u528,m411,8
u454,m412,7
u184,m412,5
u860,m412,7
u284,m412,6
u756,m412,9
u436,m412,6
u536,m412,8
u520,m412,8
u280,m412,9
u274,m412,7
u424,m412,7
u1033,m412,5
u601,m412,7
u519,m412,6
u685,m412,9
u318,m412,6
u469,m412,8
u420,m412,8
u926,m412,9
u465,m412,7
u55,m412,7
u675,m412,8
u5,m412,7
u571,m412,7
u84,m412,8
u418,m412,7
u334,m412,7
u360,m413,7
u369,m413,7
u196,m413,8
u212,m413,6
u474,m413,9
u660,m413,6
u834,m413,8
u205,m413,8
u462,m413,10
u573,m413,6
u303,m413,7
u385,m413,7
u178,m413,8
u575,m413,6
u557,m413,9
u414,m413,6
u539,m413,8
u253,m413,8
u307,m413,10
u693,m413,6
u595,m413,7
u395,m413,7
u570,m413,8
u674,m413,6
u643,m413,9
u448,m413,6
u427,m413,8
u755,m413,8
u581,m413,10
u402,m413,6
u1074,m413,7
u895,m413,7
u238,m413,8
u443,m413,6
u310,m413,9
u930,m413,6
u761,m413,8
u300,m413,8
u495,m413,10
u446,m413,6
u550,m413,7
u540,m413,7
u294,m413,8
u268,m413,6
u682,m413,9
u1079,m413,6
u82,m413,8
u132,m413,8
u161,m413,10
u292,m413,6
u606,m413,7
u878,m413,7
u270,m413,8
u181,m413,6
u544,m413,9
u381,m413,6
u692,m413,8
u484,m413,8
u397,m413,10
u304,m413,6
u413,m413,7
u651,m413,7
u842,m413,8
u441,m413,6
u390,m413,9
u326,m413,6
u454,m413,8
u247,m413,8
u885,m413,10
u433,m413,6
u578,m413,7
u236,m413,7
u982,m413,8
u332,m413,6
u780,m413,9
u480,m413,6
u338,m413,8
u627,m413,8
u972,m413,10
u306,m413,6
u549,m413,7
u308,m413,7
u228,m413,8
u513,m413,6
u1078,m413,9
u363,m413,6
u374,m413,8
u51,m413,8
u453,m413,10
u514,m413,6
u678,m413,7
u1055,m413,7
u289,m413,8
u223,m413,6
u610,m413,9
u396,m413,6
u879,m413,8
u611,m413,8
u518,m413,10
u628,m413,6
u394,m413,7
u460,m413,7
u409,m413,8
u391,m413,8
u490,m413,7
u608,m413,8
u455,m413,7
u551,m413,8
u124,m414,7
u354,m414,5
u157,m414,7
u853,m414,6
u1033,m414,9
u54,m414,6
u2,m414,8
u153,m414,8
u135,m414,10
u47,m414,7
u49,m414,7
u539,m414,5
u1002,m414,7
u70,m414,6
u19,m414,9
u106,m414,6
u720,m414,8
u102,m414,8
u45,m414,10
u408,m414,7
u147,m414,7
u843,m414,5
u192,m414,7
u148,m414,6
u187,m414,9
u68,m414,6
u130,m414,8
u26,m414,8
u28,m414,10
u194,m414,7
u156,m414,7
u259,m414,5
u30,m414,7
u870,m414,6
u61,m414,9
u113,m414,6
u165,m414,8
u23,m414,8
u166,m414,10
u110,m414,7
u36,m414,7
u841,m414,5
u155,m414,7
u18,m414,6
u196,m414,9
u99,m414,6
u701,m414,8
u193,m414,8
u83,m414,10
u293,m414,7
u182,m414,7
u633,m414,5
u515,m414,7
u190,m414,6
u198,m414,9
u125,m414,6
u958,m414,8
u116,m414,8
u97,m414,10
u730,m414,7
u183,m414,7
u69,m414,5
u804,m414,7
u8,m414,6
u107,m414,9
u114,m414,6
u140,m414,8
u181,m414,8
u188,m414,10
u16,m414,7
u189,m414,7
u617,m414,5
u172,m414,7
u462,m414,6
u191,m414,9
u199,m414,6
u138,m414,8
u150,m414,8
u27,m414,10
u179,m414,7
u78,m414,7
u80,m414,8
u22,m414,8
u73,m414,7
u200,m414,7
u122,m414,7
u679,m415,4
u374,m415,3
u893,m415,3
u369,m415,5
u302,m415,3
u863,m415,4
u186,m415,5
u77,m415,3
u665,m415,7
u772,m415,7
u1014,m415,4
u778,m415,3
u430,m415,3
u546,m415,5
u537,m415,3
u306,m415,4
u621,m415,5
u1088,m415,3
u960,m415,7
u1009,m415,7
u211,m415,4
u989,m415,3
u140,m415,3
u1032,m415,5
u860,m415,3
u949,m415,4
u560,m415,5
u452,m415,3
u914,m415,7
u946,m415,7
u504,m415,5
u60,m415,5
u201,m415,4
u315,m416,7
u158,m416,5
u826,m416,6
u753,m416,6
u738,m416,8
u864,m416,4
u704,m416,9
u762,m416,5
u799,m416,7
u816,m416,8
u993,m416,7
u621,m416,5
u870,m416,6
u772,m416,6
u743,m416,8
u112,m416,4
u742,m416,9
u948,m416,5
u849,m416,7
u790,m416,8
u297,m416,7
u207,m416,5
u873,m416,6
u814,m416,6
u897,m416,8
u811,m416,4
u776,m416,9
u969,m416,5
u872,m416,7
u770,m416,8
u796,m416,7
u607,m416,5
u818,m416,6
u798,m416,6
u708,m416,8
u295,m416,4
u734,m416,9
u236,m416,5
u55,m416,7
u877,m416,8
u782,m416,7
u1015,m416,5
u823,m416,6
u787,m416,6
u835,m416,8
u378,m416,4
u896,m416,9
u631,m416,5
u775,m416,7
u866,m416,8
u875,m416,7
u20,m416,5
u323,m416,6
u853,m416,6
u747,m416,8
u223,m416,4
u863,m416,9
u737,m416,5
u783,m416,7
u703,m416,8
u472,m416,6
u898,m416,6
u750,m416,7
u702,m416,6
u584,m417,7
u859,m417,5
u1028,m417,5
u560,m417,5
u1016,m417,4
u523,m417,4
u591,m417,8
u101,m417,3
u46,m417,7
u743,m417,7
u514,m417,7
u720,m417,5
u944,m417,5
u278,m417,5
u812,m417,4
u970,m417,4
u994,m417,8
u143,m417,3
u526,m417,7
u594,m417,7
u632,m417,7
u911,m417,5
u98,m417,5
u954,m417,5
u834,m417,4
u817,m417,4
u458,m417,8
u1089,m417,3
u570,m417,7
u553,m417,7
u480,m417,7
u209,m417,5
u880,m417,5
u744,m417,5
u1054,m417,4
u1006,m417,4
u550,m417,8
u838,m417,3
u299,m417,7
u208,m417,7
u478,m417,7
u736,m417,5
u38,m417,5
u106,m417,5
u424,m417,4
u27,m417,4
u662,m417,8
u983,m417,3
u257,m417,7
u339,m417,7
u150,m417,7
u35,m417,5
u219,m417,5
u105,m417,5
u181,m417,4
u154,m417,4
u253,m417,8
u645,m417,3
u311,m417,7
u412,m417,7
u564,m418,7
u249,m418,6
u326,m418,6
u241,m418,6
u487,m418,8
u746,m418,4
u889,m418,8
u860,m418,3
u77,m418,7
u207,m418,7
u315,m418,7
u596,m418,6
u343,m418,6
u614,m418,6
u454,m418,8
u987,m418,4
u265,m418,8
u811,m418,3
u511,m418,7
u340,m418,7
u196,m418,7
u1093,m418,6
u638,m418,6
u690,m418,6
u420,m418,8
u1047,m418,4
u629,m418,8
u11,m418,3
u410,m418,7
u477,m418,7
u622,m418,7
u427,m418,6
u385,m418,6
u175,m418,6
u636,m418,8
u445,m418,4
u222,m418,8
u151,m418,3
u828,m418,7
u286,m418,7
u459,m418,7
u332,m418,6
u628,m418,6
u253,m418,6
u322,m418,8
u39,m418,4
u392,m418,8
u47,m418,3
u476,m418,7
u302,m418,7
u512,m418,7
u494,m418,6
u711,m418,6
u1012,m418,6
u631,m418,8
u1054,m418,4
u233,m418,8
u66,m418,3
u570,m418,7
u414,m418,7
u255,m418,7
u262,m418,6
u726,m418,6
u680,m418,6
u593,m418,8
u156,m418,4
u266,m418,8
u32,m418,3
u277,m418,7
u468,m418,7
u279,m418,7
u619,m418,6
u405,m418,6
u672,m418,6
u687,m418,8
u775,m418,4
u500,m418,8
u154,m418,3
u699,m418,7
u293,m418,7
u647,m418,7
u700,m418,6
u946,m418,6
u336,m418,6
u691,m418,8
u696,m418,4
u592,m418,8
u677,m418,3
u275,m418,7
u599,m418,7
u482,m418,7
u238,m418,6
u571,m418,6
u321,m418,6
u469,m418,8
u33,m418,4
u22,m418,8
u183,m418,3
u464,m418,7
u132,m418,7
u582,m418,7
u864,m418,6
u506,m418,6
u237,m418,6
u525,m418,8
u60,m418,4
u213,m418,8
u998,m418,3
u206,m418,7
u589,m418,7
u347,m418,7
u301,m418,6
u229,m418,6
u453,m418,6
u686,m418,8
u766,m418,4
u182,m418,8
u809,m418,3
u373,m418,7
u777,m418,7
u515,m418,7
u480,m418,6
u368,m418,6
u303,m418,6
u657,m418,8
u862,m418,4
u982,m418,8
u757,m418,3
u280,m418,7
u300,m418,7
u543,m418,7
u399,m418,6
u295,m418,6
u502,m418,6
u530,m418,8
u1031,m418,4
u236,m418,8
u997,m418,3
u361,m418,7
u106,m418,7
u216,m418,6
u692,m418,7
u102,m418,6
u436,m418,7
u157,m418,6
u404,m418,7
u553,m418,6
u933,m418,7
u1029,m419,8
u993,m419,5
u1007,m419,8
u994,m419,3
u1001,m419,9
u1076,m419,10
u1000,m419,8
u974,m419,8
u1018,m419,10
u965,m419,9
u1032,m419,8
u1047,m419,8
u1074,m419,8
u942,m419,7
u1042,m419,8
u918,m419,7
u990,m419,8
u467,m420,7
u16,m420,7
u223,m420,7
u429,m420,6
u206,m420,9
u512,m420,9
u488,m420,8
u326,m420,8
u291,m420,10
u950,m420,3
u420,m420,7
u408,m420,7
u599,m420,7
u19,m420,6
u933,m420,9
u346,m420,9
u600,m420,8
u315,m420,8
u492,m420,10
u1090,m420,3
u606,m420,7
u269,m420,7
u251,m420,7
u539,m420,6
u332,m420,9
u687,m420,9
u826,m420,8
u645,m420,8
u913,m420,10
u1077,m420,3
u1011,m421,2
u933,m421,3
u965,m421,3
u682,m421,3
u605,m421,3
u542,m421,2
u47,m421,2
u761,m421,3
u570,m421,3
u91,m421,2
u1099,m422,7
u1048,m422,5
u1064,m422,6
u995,m422,6
u1027,m422,9
u1024,m422,6
u1038,m422,8
u1042,m422,8
u493,m422,9
u845,m422,6
u969,m422,8
u479,m423,7
u333,m423,7
u577,m423,8
u575,m423,6
u865,m423,9
u881,m423,6
u363,m423,8
u629,m423,8
u620,m423,10
u656,m423,6
u490,m423,7
u322,m423,7
u927,m423,8
u311,m423,6
u350,m423,9
u635,m423,6
u220,m423,8
u239,m423,8
u491,m423,10
u232,m423,6
u543,m423,7
u722,m423,7
u389,m423,8
u355,m423,6
u181,m423,9
u698,m423,6
u263,m423,8
u299,m423,8
u5,m423,10
u394,m423,6
u206,m423,7
u511,m423,7
u72,m423,8
u325,m423,6
u943,m423,9
u556,m423,6
u189,m423,8
u407,m423,8
u559,m423,10
u50,m423,6
u13,m423,7
u592,m423,7
u482,m423,8
u686,m423,6
u539,m423,9
u561,m423,6
u1083,m423,8
u658,m423,8
u1073,m423,10
u519,m423,6
u997,m423,7
u321,m423,7
u359,m423,8
u316,m423,6
u249,m423,9
u817,m423,6
u485,m423,8
u637,m423,8
u547,m423,10
u661,m423,6
u384,m423,7
u522,m423,7
u42,m423,8
u892,m423,6
u549,m423,9
u623,m423,6
u581,m423,8
u582,m423,8
u145,m423,10
u665,m423,6
u398,m423,7
u803,m423,7
u218,m423,8
u401,m423,6
u452,m423,9
u558,m423,6
u386,m423,8
u1081,m423,8
u555,m423,10
u287,m423,6
u674,m423,7
u262,m423,7
u328,m423,7
u345,m423,7
u406,m423,8
u352,m423,7
u872,m423,7
u476,m423,7
u814,m424,7
u1061,m424,5
u788,m424,6
u898,m424,6
u359,m424,9
u715,m424,4
u887,m424,8
u664,m424,8
u516,m424,9
u825,m424,6
u794,m424,7
u620,m424,5
u855,m424,6
u813,m424,6
u860,m424,9
u122,m424,4
u843,m424,8
u803,m424,8
u878,m424,9
u816,m424,6
u707,m424,7
u32,m424,5
u828,m424,6
u896,m424,6
u756,m424,9
u363,m424,4
u883,m424,8
u867,m424,8
u847,m424,9
u724,m424,6
u750,m424,7
u985,m424,5
u710,m424,6
u722,m424,6
u869,m424,9
u657,m424,4
u874,m424,8
u824,m424,8
u850,m424,9
u678,m424,6
u784,m424,7
u466,m424,5
u875,m424,6
u882,m424,6
u892,m424,9
u730,m424,4
u805,m424,8
u938,m424,8
u802,m424,9
u755,m424,6
u174,m425,7
u398,m425,5
u684,m425,5
u876,m425,6
u809,m425,4
u702,m425,4
u980,m425,8
u850,m425,3
u994,m425,7
u1007,m425,7
u990,m425,7
u275,m425,5
u488,m425,5
u1092,m425,6
u320,m425,4
u492,m425,4
u587,m425,8
u615,m425,3
u688,m425,7
u975,m425,7
u936,m425,6
u909,m425,6
u188,m425,6
u794,m425,5
u101,m425,5
u6,m425,5
u799,m426,7
u312,m426,5
u602,m426,7
u713,m426,6
u506,m426,9
u754,m426,6
u893,m426,8
u811,m426,8
u729,m426,9
u809,m426,6
u196,m426,7
u564,m426,5
u728,m426,7
u823,m426,6
u845,m426,9
u774,m426,6
u839,m426,8
u834,m426,8
u830,m426,9
u829,m426,6
u755,m426,7
u413,m426,5
u789,m426,7
u1043,m426,6
u322,m426,9
u779,m426,6
u735,m426,8
u773,m426,8
u884,m426,9
u744,m426,6
u854,m426,7
u30,m426,5
u726,m426,7
u525,m426,6
u846,m426,9
u597,m426,6
u801,m426,8
u875,m426,8
u772,m426,9
u752,m426,6
u867,m426,7
u512,m426,5
u758,m426,7
u761,m426,6
u899,m426,9
u824,m426,6
u795,m426,8
u861,m426,8
u701,m426,9
u883,m426,6
u810,m426,7
u932,m426,5
u820,m426,7
u891,m426,6
u745,m426,9
u776,m426,6
u832,m426,8
u828,m426,8
u763,m426,9
u882,m426,6
u807,m426,7
u334,m426,5
u851,m426,7
u892,m426,6
u877,m426,9
u710,m426,6
u571,m426,8
u816,m426,8
u250,m426,9
u826,m426,6
u719,m426,7
u289,m426,5
u291,m426,7
u860,m426,6
u740,m426,9
u804,m426,6
u545,m426,8
u803,m426,8
u749,m426,9
u759,m426,6
u743,m426,7
u791,m426,7
u196,m427,8
u990,m427,5
u368,m427,8
u1093,m427,3
u903,m427,9
u370,m427,10
u299,m427,8
u202,m427,8
u536,m427,10
u241,m427,7
u675,m427,8
u674,m427,5
u346,m427,8
u1089,m427,3
u395,m427,9
u458,m427,10
u489,m427,8
u1013,m427,8
u633,m427,10
u320,m427,7
u287,m427,8
u763,m427,5
u666,m427,8
u628,m427,3
u318,m427,9
u340,m427,10
u216,m427,8
u389,m427,8
u246,m427,10
u542,m427,7
u484,m427,8
u6,m427,5
u386,m427,8
u87,m427,3
u71,m427,9
u431,m427,10
u387,m427,8
u135,m427,8
u592,m427,10
u627,m427,7
u378,m427,8
u1068,m427,5
u460,m427,8
u776,m427,3
u655,m427,9
u509,m427,10
u546,m427,8
u653,m427,8
u943,m427,10
u1033,m427,7
u1007,m427,8
u264,m427,5
u229,m427,8
u177,m427,3
u413,m427,9
u439,m427,10
u559,m427,8
u260,m427,8
u685,m427,10
u245,m427,7
u714,m427,8
u443,m427,5
u285,m427,8
u17,m427,3
u642,m427,9
u424,m427,10
u580,m427,8
u659,m427,8
u521,m427,10
u254,m427,7
u269,m427,8
u79,m427,5
u576,m427,8
u1009,m427,3
u618,m427,9
u501,m427,10
u873,m427,8
u20,m427,8
u218,m427,10
u438,m427,7
u412,m427,8
u1027,m427,5
u502,m427,8
u4,m427,3
u417,m427,9
u336,m427,10
u662,m427,8
u373,m427,8
u805,m427,10
u307,m427,7
u491,m427,8
u1040,m427,5
u286,m427,8
u248,m427,3
u527,m427,9
u607,m427,10
u361,m427,8
u294,m427,8
u490,m427,10
u224,m427,7
u85,m427,8
u274,m427,7
u681,m427,8
u882,m427,8
u388,m428,8
u1079,m428,5
u355,m428,8
u671,m428,3
u615,m428,9
u291,m428,10
u161,m428,8
u439,m428,8
u1070,m428,10
u387,m428,10
u559,m428,8
u72,m428,5
u704,m428,8
u205,m428,3
u177,m428,9
u1066,m428,10
u622,m428,8
u415,m428,8
u576,m428,10
u681,m428,10
u455,m428,8
u920,m428,5
u442,m428,8
u917,m428,3
u529,m428,9
u221,m428,10
u5,m428,8
u652,m428,8
u350,m428,10
u735,m428,10
u250,m428,8
u1087,m428,5
u346,m428,8
u849,m428,3
u504,m428,9
u527,m428,10
u484,m428,8
u566,m428,8
u243,m428,10
u1073,m428,10
u686,m428,8
u905,m428,5
u506,m428,8
u425,m428,3
u372,m428,9
u678,m428,10
u616,m428,8
u325,m428,8
u857,m428,10
u216,m428,10
u1088,m428,8
u567,m428,5
u342,m428,8
u17,m428,3
u883,m428,9
u432,m428,10
u357,m428,8
u1007,m428,8
u261,m428,10
u636,m428,10
u786,m428,8
u719,m428,5
u901,m428,8
u1072,m428,3
u764,m428,9
u433,m428,10
u540,m428,8
u659,m428,8
u468,m428,10
u458,m428,10
u44,m428,8
u1067,m428,5
u297,m428,8
u159,m428,3
u427,m428,9
u497,m428,10
u260,m428,8
u532,m428,8
u562,m428,10
u229,m428,10
u563,m428,8
u879,m428,5
u624,m428,8
u1054,m428,3
u517,m428,9
u398,m428,10
u285,m428,8
u320,m428,8
u621,m428,10
u409,m428,10
u1075,m428,8
u10,m428,5
u499,m428,8
u967,m428,3
u598,m428,9
u121,m428,10
u602,m428,8
u684,m428,8
u946,m428,10
u717,m428,10
u648,m428,8
u483,m428,5
u647,m428,8
u941,m428,3
u569,m428,9
u345,m428,10
u919,m428,8
u460,m428,8
u419,m428,10
u590,m428,10
u330,m428,8
u90,m428,5
u677,m428,8
u476,m428,3
u214,m428,9
u364,m428,10
u181,m428,8
u680,m428,8
u25,m428,10
u183,m428,10
u373,m428,8
u888,m428,5
u8,m428,8
u776,m428,3
u495,m428,9
u955,m428,10
u370,m428,8
u385,m428,8
u384,m428,10
u591,m428,10
u556,m428,8
u790,m428,5
u578,m428,8
u163,m428,3
u444,m428,9
u607,m428,10
u258,m428,8
u269,m428,8
u287,m428,10
u228,m428,10
u462,m428,8
u110,m428,5
u311,m428,8
u94,m428,3
u657,m428,9
u494,m428,10
u474,m428,8
u365,m428,8
u407,m428,10
u536,m428,10
u959,m429,4
u722,m429,3
u137,m429,3
u1053,m429,5
u839,m429,3
u78,m429,4
u161,m429,7
u64,m429,3
u292,m429,7
u440,m429,7
u625,m429,4
u111,m429,3
u501,m429,3
u189,m429,5
u35,m429,3
u803,m429,4
u488,m429,7
u92,m429,3
u313,m429,7
u144,m429,7
u876,m429,4
u1021,m429,3
u818,m429,3
u433,m429,5
u138,m429,3
u771,m429,4
u330,m429,7
u33,m429,3
u1000,m429,7
u567,m429,7
u601,m429,4
u718,m429,3
u149,m429,3
u1078,m429,5
u884,m429,3
u788,m429,4
u275,m429,7
u158,m429,3
u636,m429,7
u620,m429,7
u10,m429,5
u293,m430,7
u594,m430,5
u923,m430,6
u989,m430,6
u604,m430,9
u73,m430,4
u404,m430,8
u527,m430,6
u387,m430,8
u336,m430,7
u320,m430,7
u467,m430,5
u561,m430,6
u147,m430,6
u355,m430,9
u839,m430,4
u660,m430,8
u264,m430,6
u345,m430,8
u582,m430,7
u324,m430,7
u948,m430,5
u241,m430,6
u233,m430,6
u481,m430,9
u842,m430,4
u692,m430,8
u441,m430,6
u452,m430,8
u511,m430,7
u301,m430,7
u56,m430,5
u439,m430,6
u411,m430,6
u2,m430,9
u825,m430,4
u562,m430,8
u626,m430,6
u999,m430,8
u308,m430,7
u20,m430,7
u676,m431,7
u256,m431,7
u729,m431,8
u373,m431,6
u1099,m431,9
u425,m431,6
u531,m431,8
u622,m431,8
u663,m431,10
u950,m431,6
u487,m431,7
u466,m431,7
u503,m431,8
u660,m431,6
u396,m431,9
u79,m431,6
u845,m431,8
u337,m431,8
u117,m431,10
u665,m431,6
u584,m431,7
u549,m431,7
u559,m431,8
u359,m431,6
u633,m431,9
u323,m431,6
u429,m431,8
u126,m431,8
u807,m431,10
u659,m431,6
u270,m431,8
u499,m431,8
u456,m431,8
u130,m431,7
u699,m431,7
u409,m431,8
u563,m431,8
u50,m431,7
u751,m431,7
u895,m432,8
u932,m432,5
u359,m432,8
u647,m432,7
u406,m432,9
u541,m432,10
u588,m432,8
u786,m432,8
u244,m432,10
u715,m432,10
u996,m432,8
u819,m432,5
u439,m432,8
u452,m432,7
u203,m432,9
u401,m432,10
u569,m432,8
u195,m432,8
u691,m432,10
u621,m432,10
u387,m432,8
u852,m432,5
u947,m432,8
u553,m432,7
u520,m432,9
u602,m432,10
u308,m432,8
u261,m432,8
u343,m432,10
u656,m432,10
u577,m432,9
u333,m432,8
u393,m432,8
u552,m432,8
u645,m432,8
u1072,m432,9
u644,m432,9
u314,m432,9
u518,m432,8
u523,m433,8
u486,m433,5
u475,m433,8
u399,m433,7
u800,m433,9
u487,m433,10
u314,m433,8
u648,m433,8
u263,m433,10
u692,m433,10
u538,m433,8
u867,m433,5
u889,m433,8
u819,m433,7
u516,m433,9
u642,m433,10
u349,m433,8
u629,m433,8
u678,m433,10
u1013,m433,10
u544,m433,8
